f,1767,3370,2006,Guangzhou,Auckland,China,NewZealand,China,Z,U,5,5,5,5,f,f,f,3,f,f,f,f,f,3,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3290,3275,3249,Jakarta,Palu,Indonesia,Indonesia,Indonesia,N,N,5,5,5,5,f,f,f,3,t,f,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,137,1386,1321,Paris,Bastia,France,France,France,E,E,3,3,3,3,f,f,f,2,f,f,f,f,f,4,4,f,f,t,t,f,f,f,t,f,f,f,t,f,f,f
f,324,2359,2345,Tokyo,Akita,Japan,Japan,Japan,U,U,5,5,5,5,f,f,f,3,t,f,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,412,2443,2513,Cordoba,SanCarlosDeBariloche,Argentina,Argentina,Argentina,N,N,2,2,2,2,f,f,f,2,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,5039,582,1688,Maastricht,Antalya,Netherlands,Turkey,Netherlands,E,E,3,4,4,3,f,f,f,2,f,f,f,f,f,5,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t
f,4296,1352,523,Carcassonne,EastMidlands,Ireland,UnitedKingdom,France,E,E,3,3,3,3,f,f,f,1,t,f,f,f,f,4,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4349,2170,2179,Amman,AbuDhabi,SriLanka,UnitedArabEmirates,Jordan,U,E,4,4,4,4,f,f,f,2,f,t,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4608,4380,4108,Changchun,Jinan,China,China,China,U,U,5,5,5,5,f,f,f,2,f,f,f,f,f,4,3,f,t,t,f,f,f,f,t,f,f,f,t,f,f,f
f,2297,1194,502,Sofia,London,UnitedKingdom,UnitedKingdom,Bulgaria,E,E,4,3,3,3,f,f,f,1,f,t,f,f,f,4,5,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f
f,3251,2882,2907,PointSalines,Kingstown,AntiguaandBarbuda,SaintVincentandtheGrenadines,Grenada,U,U,2,2,2,2,f,f,f,4,f,f,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4329,2974,4029,Surgut,Moscow,Russia,Russia,Russia,N,N,4,4,4,4,f,f,f,2,f,f,f,f,f,5,5,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1868,1452,342,Heraklion,Hamburg,Germany,Germany,Greece,E,E,4,3,3,3,f,f,f,2,f,f,f,f,f,3,5,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
t,596,1824,3797,MexicoCity,NewYork,Italy,UnitedStates,Mexico,A,S,1,2,2,1,f,f,f,1,t,f,f,f,f,2,4,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,751,3395,3385,Chengdu,Fuzhou,China,China,China,U,U,5,5,5,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,t,f,f,f,t,f,f,f
f,4296,1051,1229,Fuerteventura,Madrid,Ireland,Spain,Spain,E,E,3,3,3,3,f,f,f,1,t,f,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,794,210,340,Algier,Frankfurt,Algeria,Germany,Algeria,E,N,3,3,3,3,f,f,f,2,f,f,f,f,f,3,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3320,1489,340,Budapest,Frankfurt,Germany,Germany,Hungary,E,E,3,3,3,3,f,f,f,1,f,t,f,f,f,4,5,f,f,t,f,f,f,f,t,f,f,f,f,t,f,f
f,515,2739,2709,Pereira,Bogota,AVIANCA,Colombia,Colombia,U,U,2,2,2,2,f,f,f,6,f,t,f,f,f,2,2,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f
f,2009,2279,3577,Tokyo,Seattle,UnitedStates,UnitedStates,Japan,A,U,5,1,1,5,f,f,f,3,f,f,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,330,146,178,Montreal,Calgary,Canada,Canada,Canada,A,A,2,1,1,2,f,f,f,2,f,t,f,f,f,4,5,f,f,t,t,f,f,f,f,f,f,f,t,f,f,f
f,524,5900,1997,PaamaIsland,Port-vila,Vanuatu,Vanuatu,Vanuatu,U,U,5,5,5,5,f,f,f,2,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,3000,3039,3043,Aizwal,Kolkata,India,India,India,N,N,4,4,4,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4869,1638,2599,Lisbon,PortoAlegre,Portugal,Brazil,Portugal,S,E,3,2,2,3,f,f,f,2,f,f,f,f,f,4,1,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,4611,3382,3395,Kunming,Chengdu,China,China,China,U,U,5,5,4,4,f,f,f,2,f,f,f,f,f,3,3,f,t,t,t,f,f,f,f,f,f,f,t,f,f,f
f,3737,502,628,London,Aalborg,Norway,Denmark,UnitedKingdom,E,E,3,3,3,3,f,f,f,3,f,f,f,f,f,5,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,t
f,24,3797,503,NewYork,London,UnitedStates,UnitedKingdom,UnitedStates,E,A,2,3,3,2,f,f,f,2,f,f,f,f,f,4,5,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,83,346,1742,Munich,Pristina,Slovenia,Serbia,Germany,E,E,3,3,3,3,f,f,f,2,f,f,f,f,f,4,4,f,f,t,t,f,f,f,f,f,f,f,t,f,f,f
f,18944,3576,2895,Miami,Oranjestad,NetherlandsAntilles,Aruba,UnitedStates,U,A,2,2,2,2,f,f,f,4,f,f,f,f,f,3,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2681,1226,346,Jerez,Munich,Germany,Germany,Spain,E,E,3,3,3,3,f,f,f,1,f,f,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t
f,2183,2009,3361,Christchurch,Sydney,UnitedArabEmirates,Australia,NewZealand,O,Z,5,5,5,5,f,f,f,1,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,333,3953,580,Riga,Amsterdam,Latvia,Netherlands,Latvia,E,E,4,3,3,3,f,f,f,2,f,f,f,f,f,5,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1767,6346,3375,Baotou,Zhengzhou,China,China,China,U,U,5,5,5,5,f,f,f,3,t,f,f,f,f,4,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,2143,1165,1107,Kigali,AddisAbaba,Egypt,Ethiopia,Rwanda,U,U,4,4,4,4,f,f,f,1,t,f,f,f,f,1,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,13983,2537,2612,BeloHorizonte,RioDeJaneiro,Brazil,Brazil,Brazil,S,S,2,2,2,2,f,f,f,1,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,4026,3390,3371,Qingdao,Changcha,UnitedStates,China,China,U,U,5,5,5,5,f,f,f,2,t,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5484,3399,4108,Urumqi,Jinan,China,China,China,U,U,5,5,5,4,f,f,f,2,f,f,f,f,f,4,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1758,3406,3390,Shanghai,Qingdao,China,China,China,U,U,5,5,5,5,f,f,f,3,f,t,f,f,f,3,3,f,t,t,f,f,f,f,t,f,f,f,t,f,f,f
t,1623,5534,132,WhaleCove,RankinInlet,Canada,Canada,Canada,A,A,1,1,1,1,f,f,f,2,f,f,f,f,f,5,5,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
t,4089,3885,3932,Bangkok,ChiangRai,Australia,Thailand,Thailand,U,U,5,5,4,4,f,f,f,1,f,t,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,1308,4,2,Nadzab,Madang,PapuaNewGuinea,PapuaNewGuinea,PapuaNewGuinea,U,U,5,5,5,5,f,f,f,2,f,f,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,16149,2900,2899,TheValley,Philipsburg,NetherlandsAntilles,NetherlandsAntilles,Anguilla,U,U,2,2,2,2,f,f,f,3,f,f,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,24,1804,3462,Guadalajara,Phoenix,UnitedStates,UnitedStates,Mexico,N,S,1,1,1,1,t,f,f,2,f,f,t,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5209,3645,3830,Detroit,Chicago,UnitedStates,UnitedStates,UnitedStates,A,A,2,1,2,2,f,f,f,2,f,t,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,3090,3386,3400,Hangzhou,Harbin,Netherlands,China,China,U,U,5,5,5,5,f,f,f,4,f,t,f,f,f,3,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2896,3940,3275,Denpasar,Jakarta,SouthAfrica,Indonesia,Indonesia,N,N,5,5,5,5,f,f,f,2,f,f,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2143,2179,1128,AbuDhabi,Cairo,Egypt,Egypt,UnitedArabEmirates,U,U,4,4,4,4,f,f,f,1,t,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,15837,3394,7508,Guiyang,Liping,China,China,China,U,U,5,5,5,5,f,f,f,1,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,3976,4041,3682,FortWayne,Atlanta,UnitedStates,UnitedStates,UnitedStates,A,A,2,2,2,2,t,f,f,2,f,f,f,f,f,4,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4547,3861,3678,NewOrleans,St.Louis,UnitedStates,UnitedStates,UnitedStates,A,A,1,1,1,1,f,f,f,2,f,f,f,f,f,3,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3000,3136,2194,Kochi,Muscat,India,Oman,India,U,N,4,4,4,4,f,f,f,2,f,f,f,f,f,2,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,t
f,3163,3930,507,Seoul,London,RepublicofKorea,UnitedKingdom,SouthKorea,E,U,5,3,3,5,f,f,f,2,f,f,f,f,f,3,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,137,3861,3645,NewOrleans,Detroit,France,UnitedStates,UnitedStates,A,A,1,2,2,1,f,t,f,2,f,f,f,f,f,3,4,f,f,t,t,f,f,f,f,f,f,f,t,f,f,f
f,4611,3375,3399,Zhengzhou,Urumqi,China,China,China,U,U,5,5,4,5,f,f,f,2,f,t,f,f,f,3,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4951,1701,737,Istanbul,Stockholm,Turkey,Sweden,Turkey,E,E,4,3,3,3,f,f,f,2,t,f,f,f,f,4,5,f,t,t,f,f,f,f,t,f,f,f,t,f,f,f
f,3029,1779,3533,Kingston,FortLauderdale,UnitedStates,UnitedStates,Jamaica,A,U,2,2,2,2,f,f,f,2,f,f,f,f,f,2,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,2009,2176,2064,Kuwait,Dammam,UnitedStates,SaudiArabia,Kuwait,U,U,4,4,4,4,f,f,f,3,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1758,3316,3376,Singapore,Wuhan,China,China,Singapore,U,N,5,5,5,4,f,f,f,3,f,t,f,f,f,2,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5484,3383,3304,Xiamen,KualaLumpur,China,Malaysia,China,N,U,5,5,4,5,f,f,f,2,t,f,f,f,f,3,2,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,15999,3035,3406,Siem-reap,Shanghai,China,China,Cambodia,U,U,5,5,5,4,f,f,f,2,f,t,f,f,f,2,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,130,4078,2934,Novosibirsk,Vladivostok,Russia,Russia,Russia,N,N,5,5,5,4,f,f,f,3,f,f,f,f,f,5,4,f,t,t,t,f,f,f,f,f,f,f,t,f,f,f
f,18828,2948,6141,St.Petersburg,Izhevsk,Russia,Russia,Russia,N,N,4,4,4,4,f,f,f,1,f,f,f,f,f,5,5,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,2923,2097,2157,Abadan,Shiraz,Iran,Iran,Iran,E,E,4,4,4,4,f,f,f,3,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5333,6431,3369,Lanzhou,Taiyuan,Belgium,China,China,U,N,5,5,5,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f
f,4296,1460,608,Kerkyra/corfu,Billund,Ireland,Denmark,Greece,E,E,4,3,3,3,f,f,f,1,t,f,f,f,f,4,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1316,3682,3863,Atlanta,OklahomaCity,UnitedStates,UnitedStates,UnitedStates,A,A,2,1,1,2,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,751,9107,3364,Yichun,Beijing,China,China,China,U,U,5,5,5,5,f,f,f,2,f,t,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,508,497,495,Alderney,Southampton,UnitedKingdom,UnitedKingdom,Guernsey,E,E,3,3,3,3,f,f,f,3,f,f,f,f,f,4,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3290,3903,3940,Batam,Denpasar,Indonesia,Indonesia,Indonesia,N,N,5,5,5,4,f,f,f,3,f,f,f,f,f,2,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,515,2709,2753,Bogota,Quibdo,AVIANCA,Colombia,Colombia,U,U,2,2,2,2,f,f,f,6,f,f,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
t,218,2997,1701,Mumbai,Istanbul,India,Turkey,India,E,N,4,4,3,4,f,f,f,3,f,f,f,f,f,2,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2220,5680,7417,Gode,Jijiga,Ethiopia,Ethiopia,Ethiopia,U,U,4,4,4,4,f,f,f,2,f,f,f,f,f,2,2,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,24,3697,4008,NewYork,Greensboro,UnitedStates,UnitedStates,UnitedStates,A,A,2,2,2,2,f,f,f,2,f,f,f,f,f,4,3,t,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5179,2177,1657,Beirut,Bucharest,Romania,Romania,Lebanon,E,E,4,4,3,4,f,f,f,1,f,f,f,f,f,3,4,f,f,t,f,f,f,f,f,f,f,f,f,t,f,f
f,5496,2072,3974,Jeddah,Mukalla,Yemen,Yemen,SaudiArabia,U,U,4,4,4,4,f,f,f,1,f,f,f,f,f,3,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,3163,2370,2279,Cheju,Tokyo,RepublicofKorea,Japan,SouthKorea,U,U,5,5,5,5,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
t,1316,3751,3646,Denver,Tampa,UnitedStates,UnitedStates,UnitedStates,A,A,1,2,2,1,f,f,f,2,f,f,f,f,f,4,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,137,1382,3930,Paris,Seoul,France,SouthKorea,France,U,E,3,5,5,3,f,f,f,2,f,f,f,f,f,4,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4547,3646,3690,Tampa,Nashville,UnitedStates,UnitedStates,UnitedStates,A,A,2,1,2,2,f,f,f,2,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,t,f,f
f,2954,1594,1590,Elat,Tel-aviv,Israel,Israel,Israel,U,U,4,4,4,4,f,f,f,1,f,t,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1680,3361,3077,Sydney,HongKong,HongKongSARofChina,HongKong,Australia,U,O,5,5,5,5,f,f,f,2,f,f,f,f,f,1,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
t,241,3093,6741,Delhi,Gorakhpur,India,India,India,N,N,4,4,4,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,15999,3382,6352,Kunming,Changde,China,China,China,U,U,5,5,5,4,f,f,f,2,f,t,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,1203,1320,1354,Metz,Nice,France,France,France,E,E,3,3,3,3,t,t,f,1,f,f,f,t,f,4,4,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1790,2560,2621,RioDeJaneiro,Salvador,Burundi,Brazil,Brazil,S,S,2,2,2,2,f,f,f,3,t,f,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,t,t,f,f,f
f,1359,3076,507,Dhaka,London,Bangladesh,UnitedKingdom,Bangladesh,E,U,4,3,3,4,f,f,f,3,f,f,f,f,f,3,5,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5038,2264,3373,Kaohsiung,Nanning,Taiwan,China,Taiwan,U,U,5,5,5,5,f,f,f,2,f,t,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2994,3930,3885,Seoul,Bangkok,RepublicofKorea,Thailand,SouthKorea,U,U,5,5,4,5,f,f,f,2,f,f,f,f,f,3,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3926,1682,1613,Ankara,Vienna,Turkey,Austria,Turkey,E,E,4,3,3,4,f,f,f,2,t,f,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3233,3930,3120,Seoul,Vientiane,LaoPeoplesDemocraticRepublic,Laos,SouthKorea,U,U,5,5,4,5,f,f,f,2,f,t,f,f,f,3,2,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4867,2560,2554,RioDeJaneiro,FozDoIguacu,Brazil,Brazil,Brazil,S,S,2,2,2,2,f,f,f,3,f,t,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4867,2522,2621,Aracaju,Salvador,Brazil,Brazil,Brazil,S,S,2,2,2,2,f,f,f,3,f,f,f,f,f,1,1,f,t,t,t,f,f,f,f,f,f,f,t,f,f,f
f,1946,1746,1587,Kosice,Prague,CzechRepublic,CzechRepublic,Slovakia,E,E,3,3,3,3,f,f,f,2,f,f,f,f,f,4,5,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,24,3576,3988,Miami,BuenosAires,UnitedStates,Argentina,UnitedStates,N,A,2,2,2,2,f,f,f,2,f,f,f,f,f,3,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2688,2305,3728,Fukuoka,Honolulu,UnitedStates,UnitedStates,Japan,N,U,5,1,1,5,f,f,f,2,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,345,2042,2015,Wellington,Hamilton,NewZealand,NewZealand,NewZealand,Z,Z,5,5,5,5,f,f,f,3,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4296,1051,4198,Fuerteventura,Weeze,Ireland,Germany,Spain,E,E,3,3,3,3,f,f,f,1,t,f,f,f,f,3,5,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2850,3098,3141,Jaipur,Hyderabad,India,India,India,N,N,4,4,4,4,f,f,f,2,f,t,f,f,f,3,2,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5209,507,3484,London,LosAngeles,UnitedStates,UnitedStates,UnitedKingdom,A,E,3,1,1,3,f,f,f,2,f,f,f,f,f,5,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5325,1825,1792,Monterrey,Culiacan,Mexico,Mexico,Mexico,S,S,1,1,1,1,f,f,f,1,f,t,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,2688,3992,3728,Osaka,Honolulu,UnitedStates,UnitedStates,Japan,N,U,5,1,1,5,f,f,f,2,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,18232,2442,6777,BuenosAires,PuntadelEste,Uruguay,Uruguay,Argentina,S,N,2,2,2,2,f,f,f,3,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,692,4075,1985,Papeete,Mataiva,FrenchPolynesia,FrenchPolynesia,FrenchPolynesia,U,U,1,1,1,1,f,f,f,2,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4296,600,1626,Connaught,Faro,Ireland,Portugal,Ireland,E,E,3,3,3,3,f,f,f,1,t,f,f,f,f,5,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5013,1055,548,LasPalmas,London,UnitedKingdom,UnitedKingdom,Spain,E,E,3,3,3,3,f,f,f,1,f,f,f,f,f,3,5,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t
f,692,4075,1989,Papeete,BoraBora,FrenchPolynesia,FrenchPolynesia,FrenchPolynesia,U,U,1,1,1,1,f,f,f,2,f,f,f,f,f,1,1,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,3850,6189,3205,NhaTrang,HoChiMinhCity,Vietnam,Vietnam,Vietnam,U,U,5,5,5,5,f,f,f,2,f,t,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,3000,3024,2997,Colombo,Mumbai,India,India,SriLanka,N,U,4,4,4,4,f,f,f,2,f,f,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,t,f,f,t
t,321,2789,2762,Lima,LaPaz,Mexico,Bolivia,Peru,U,U,2,2,2,2,f,f,f,1,f,f,f,f,f,1,1,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f
f,4547,3807,3577,Reno,Seattle,UnitedStates,UnitedStates,UnitedStates,A,A,1,1,1,1,f,f,f,2,f,f,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,24,3660,3670,LittleRock,Dallas-FortWorth,UnitedStates,UnitedStates,UnitedStates,A,A,1,1,1,1,f,f,f,2,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,t,f
t,4951,1682,1729,Ankara,Batman,Turkey,Turkey,Turkey,E,E,4,4,4,4,f,f,f,2,f,f,f,f,f,4,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1683,2397,4204,Manila,Ozamis,Philippines,Philippines,Philippines,N,N,5,5,5,5,f,f,f,2,f,t,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,2684,1225,1231,Ibiza,Menorca,Canada,Spain,Spain,E,E,3,3,3,3,f,f,f,2,f,f,f,f,f,4,4,f,f,f,t,f,f,f,f,f,f,f,t,f,f,f
f,515,2762,2709,LaPaz,Bogota,AVIANCA,Colombia,Bolivia,U,U,2,2,2,2,f,f,f,6,f,f,f,f,f,1,2,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f
f,2607,3751,5769,Denver,Sheridan,UnitedStates,UnitedStates,UnitedStates,A,A,1,1,1,1,f,f,f,3,f,f,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4867,2551,4092,Manaus,Santarem,Brazil,Brazil,Brazil,S,S,2,2,2,2,f,f,f,3,f,t,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,751,4033,3393,Lijiang,Chongqing,China,China,China,U,U,5,5,5,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2607,6132,3484,Kingman,LosAngeles,UnitedStates,UnitedStates,UnitedStates,A,A,1,1,1,1,f,f,f,3,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,4021,133,144,Sudbury,Toronto,Canada,Canada,Canada,A,A,2,2,2,2,f,f,f,2,f,f,f,f,f,4,4,f,t,t,f,f,f,f,f,f,t,f,t,f,f,f
f,2923,2134,2164,BandarAbbas,Yazd,Iran,Iran,Iran,E,E,4,4,4,4,f,f,f,3,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
t,596,1551,3797,Venice,NewYork,Italy,UnitedStates,Italy,A,E,3,2,2,3,f,f,f,1,f,f,f,f,f,4,4,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,3534,2895,2851,Oranjestad,Caracas,Italy,Venezuela,Aruba,U,U,2,2,2,2,f,f,f,2,f,f,f,f,f,2,2,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1359,2188,3074,Dubai,SylhetOsmani,Bangladesh,Bangladesh,UnitedArabEmirates,U,U,4,4,4,4,f,f,f,3,f,f,f,f,f,3,3,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,13704,3383,3373,Xiamen,Nanning,Greece,China,China,U,U,5,5,5,5,f,f,f,1,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f
f,24,3627,3670,Dayton,Dallas-FortWorth,UnitedStates,UnitedStates,UnitedStates,A,A,2,1,1,2,f,f,f,2,f,f,f,f,f,4,3,f,t,t,t,f,f,f,f,f,f,f,t,f,t,f
f,3200,2651,2645,Antofagasta,Calama,Chile,Chile,Chile,S,S,2,2,2,2,f,f,f,2,f,t,f,f,f,1,1,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,1469,6166,4029,Saransk,Moscow,Brazil,Russia,Russia,N,N,4,4,4,4,f,f,f,2,f,f,f,f,f,5,5,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f
f,2547,337,2177,Berlin,Beirut,Germany,Lebanon,Germany,E,E,3,4,4,3,f,f,f,1,f,f,f,f,f,5,3,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f
f,2183,248,253,Accra,Abidjan,UnitedArabEmirates,CotedIvoire,Ghana,N,N,3,3,3,3,f,f,f,1,f,f,f,f,f,2,2,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f
f,1767,4144,8826,Shenyang,Baishan,China,China,China,N,U,5,5,5,5,f,f,f,3,f,t,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
f,5282,1382,2939,Paris,Kiev,Ukraine,Ukraine,France,E,E,3,4,4,3,f,f,f,3,f,f,f,f,f,4,5,f,t,t,f,f,f,f,f,f,f,f,t,f,f,t
f,137,1335,1382,Lyon,Paris,France,France,France,E,E,3,3,3,3,f,f,f,2,f,t,f,f,f,4,4,f,f,t,t,f,f,f,f,f,f,f,t,f,f,f
f,5265,3576,1754,Miami,Providenciales,UnitedStates,TurksandCaicosIslands,UnitedStates,U,A,2,2,2,2,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f
f,2091,3375,2276,Zhengzhou,Taipei,Taiwan,Taiwan,China,U,U,5,5,5,5,f,f,f,2,f,f,f,f,f,3,3,f,f,t,f,f,f,f,t,f,f,f,t,f,f,f
f,4259,1128,2170,Cairo,Amman,Jordan,Jordan,Egypt,E,U,4,4,4,4,f,f,f,2,f,f,f,f,f,3,3,f,f,t,t,f,f,t,f,f,f,f,f,f,f,f
f,2439,1216,1220,Bilbao,LaCoruna,Taiwan,Spain,Spain,E,E,3,3,3,3,f,f,f,2,f,t,f,f,f,4,4,f,t,t,f,f,f,f,f,f,f,f,t,f,f,f
